"city","RMSE_arrivals","MAE_arrivals","nRMSE_arrivals","nMAE_arrivals","RMSE_departures","MAE_departures","nRMSE_departures","nMAE_departures","date","interval","stationID","datetime"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"4",1,"2020-02-26_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"1",1,"2020-02-27_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"2",1,"2020-02-27_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"3",1,"2020-02-27_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"4",1,"2020-02-27_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"1",1,"2020-02-28_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"2",1,"2020-02-28_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"3",1,"2020-02-28_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"4",1,"2020-02-28_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"1",1,"2020-02-29_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"2",1,"2020-02-29_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"3",1,"2020-02-29_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"4",1,"2020-02-29_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"1",10,"2020-02-22_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"2",10,"2020-02-22_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"3",10,"2020-02-22_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"4",10,"2020-02-22_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"1",10,"2020-02-23_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"2",10,"2020-02-23_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"3",10,"2020-02-23_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"4",10,"2020-02-23_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"1",10,"2020-02-24_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"2",10,"2020-02-24_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"3",10,"2020-02-24_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"4",10,"2020-02-24_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"1",10,"2020-02-25_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"2",10,"2020-02-25_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"3",10,"2020-02-25_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"4",10,"2020-02-25_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"1",10,"2020-02-26_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"2",10,"2020-02-26_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"3",10,"2020-02-26_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"4",10,"2020-02-26_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"1",10,"2020-02-27_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"2",10,"2020-02-27_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"3",10,"2020-02-27_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"4",10,"2020-02-27_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"1",10,"2020-02-28_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"2",10,"2020-02-28_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"3",10,"2020-02-28_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"4",10,"2020-02-28_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"1",10,"2020-02-29_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"2",10,"2020-02-29_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"3",10,"2020-02-29_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"4",10,"2020-02-29_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"1",11,"2020-02-22_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"2",11,"2020-02-22_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"3",11,"2020-02-22_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"4",11,"2020-02-22_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"1",11,"2020-02-23_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"2",11,"2020-02-23_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"3",11,"2020-02-23_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"4",11,"2020-02-23_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"1",11,"2020-02-24_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"2",11,"2020-02-24_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"3",11,"2020-02-24_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"4",11,"2020-02-24_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"1",11,"2020-02-25_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"2",11,"2020-02-25_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"3",11,"2020-02-25_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"4",11,"2020-02-25_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"1",11,"2020-02-26_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"2",11,"2020-02-26_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"3",11,"2020-02-26_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"4",11,"2020-02-26_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"1",11,"2020-02-27_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"2",11,"2020-02-27_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"3",11,"2020-02-27_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"4",11,"2020-02-27_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"1",11,"2020-02-28_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"2",11,"2020-02-28_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"3",11,"2020-02-28_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"4",11,"2020-02-28_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"1",11,"2020-02-29_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"2",11,"2020-02-29_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"3",11,"2020-02-29_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"4",11,"2020-02-29_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"1",12,"2020-02-22_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"2",12,"2020-02-22_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"3",12,"2020-02-22_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"4",12,"2020-02-22_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"1",12,"2020-02-23_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"2",12,"2020-02-23_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"3",12,"2020-02-23_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"4",12,"2020-02-23_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"1",12,"2020-02-24_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"2",12,"2020-02-24_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"3",12,"2020-02-24_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"4",12,"2020-02-24_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"1",12,"2020-02-25_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"2",12,"2020-02-25_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"3",12,"2020-02-25_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"4",12,"2020-02-25_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"1",12,"2020-02-26_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"2",12,"2020-02-26_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"3",12,"2020-02-26_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"4",12,"2020-02-26_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"1",12,"2020-02-27_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"2",12,"2020-02-27_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"3",12,"2020-02-27_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"4",12,"2020-02-27_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"1",12,"2020-02-28_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"2",12,"2020-02-28_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"3",12,"2020-02-28_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-28,"4",12,"2020-02-28_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"1",12,"2020-02-29_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"2",12,"2020-02-29_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"3",12,"2020-02-29_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-29,"4",12,"2020-02-29_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"1",13,"2020-02-22_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"2",13,"2020-02-22_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"3",13,"2020-02-22_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-22,"4",13,"2020-02-22_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"1",13,"2020-02-23_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"2",13,"2020-02-23_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"3",13,"2020-02-23_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-23,"4",13,"2020-02-23_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"1",13,"2020-02-24_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"2",13,"2020-02-24_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"3",13,"2020-02-24_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-24,"4",13,"2020-02-24_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"1",13,"2020-02-25_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"2",13,"2020-02-25_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"3",13,"2020-02-25_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-25,"4",13,"2020-02-25_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"1",13,"2020-02-26_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"2",13,"2020-02-26_2"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"3",13,"2020-02-26_3"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-26,"4",13,"2020-02-26_4"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"1",13,"2020-02-27_1"
"LGR",0.934420188484065,0.606981870214239,1.90909925543774,1.24011515458602,0.991227532972681,0.631051032691603,2.09665973763252,1.33480885934226,2020-02-27,"2",13,"2020-02-27_2"
